,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
255,0.681,0.735,8,-5.742,1,0.146,0.486,0.194,0.17,0.884,170.097,audio_features,1pTu7NhYatmXHmGxJjVw4w,spotify:track:1pTu7NhYatmXHmGxJjVw4w,https://api.spotify.com/v1/tracks/1pTu7NhYatmXHmGxJjVw4w,https://api.spotify.com/v1/audio-analysis/1pTu7NhYatmXHmGxJjVw4w,155240,4
256,0.877,0.4,10,-8.129,1,0.0811,0.671,1.21e-05,0.133,0.885,95.871,audio_features,2oeYctBdUbqVJwI48kT7V3,spotify:track:2oeYctBdUbqVJwI48kT7V3,https://api.spotify.com/v1/tracks/2oeYctBdUbqVJwI48kT7V3,https://api.spotify.com/v1/audio-analysis/2oeYctBdUbqVJwI48kT7V3,163067,4
257,0.781,0.481,11,-7.879,1,0.054,0.212,0.0,0.181,0.597,71.283,audio_features,0Hu8gNKjd1WJRY3BFp8Vf7,spotify:track:0Hu8gNKjd1WJRY3BFp8Vf7,https://api.spotify.com/v1/tracks/0Hu8gNKjd1WJRY3BFp8Vf7,https://api.spotify.com/v1/audio-analysis/0Hu8gNKjd1WJRY3BFp8Vf7,152040,4
258,0.796,0.414,0,-9.676,1,0.0592,0.341,0.402,0.0631,0.8,93.195,audio_features,0jr4UlOgvaKOGWIWXKu5RX,spotify:track:0jr4UlOgvaKOGWIWXKu5RX,https://api.spotify.com/v1/tracks/0jr4UlOgvaKOGWIWXKu5RX,https://api.spotify.com/v1/audio-analysis/0jr4UlOgvaKOGWIWXKu5RX,167173,4
259,0.768,0.446,3,-6.876,1,0.0486,0.719,1.62e-05,0.114,0.895,87.938,audio_features,2Q5lnX5AiN6P9TPbfYtsBB,spotify:track:2Q5lnX5AiN6P9TPbfYtsBB,https://api.spotify.com/v1/tracks/2Q5lnX5AiN6P9TPbfYtsBB,https://api.spotify.com/v1/audio-analysis/2Q5lnX5AiN6P9TPbfYtsBB,153787,4
260,0.835,0.619,7,-7.577,1,0.0527,0.664,0.861,0.194,0.8,160.616,audio_features,0xnpRZaTwiMcJWL8Sv1U2R,spotify:track:0xnpRZaTwiMcJWL8Sv1U2R,https://api.spotify.com/v1/tracks/0xnpRZaTwiMcJWL8Sv1U2R,https://api.spotify.com/v1/audio-analysis/0xnpRZaTwiMcJWL8Sv1U2R,147800,4
261,0.841,0.351,10,-13.175,1,0.0549,0.476,1.64e-05,0.14,0.812,91.078,audio_features,2JROlfSYAfoMYYOPfgOPbS,spotify:track:2JROlfSYAfoMYYOPfgOPbS,https://api.spotify.com/v1/tracks/2JROlfSYAfoMYYOPfgOPbS,https://api.spotify.com/v1/audio-analysis/2JROlfSYAfoMYYOPfgOPbS,148480,4
262,0.746,0.576,5,-4.507,1,0.0367,0.356,0.00698,0.326,0.919,80.645,audio_features,33rdVmEEjh3wYWBWoFWvwi,spotify:track:33rdVmEEjh3wYWBWoFWvwi,https://api.spotify.com/v1/tracks/33rdVmEEjh3wYWBWoFWvwi,https://api.spotify.com/v1/audio-analysis/33rdVmEEjh3wYWBWoFWvwi,191560,4
263,0.606,0.646,4,-8.244,0,0.0374,0.752,0.00143,0.125,0.759,79.05,audio_features,4t5ARSYWg1wBOAXh6Yvr9g,spotify:track:4t5ARSYWg1wBOAXh6Yvr9g,https://api.spotify.com/v1/tracks/4t5ARSYWg1wBOAXh6Yvr9g,https://api.spotify.com/v1/audio-analysis/4t5ARSYWg1wBOAXh6Yvr9g,189987,4
264,0.817,0.469,0,-9.302,1,0.0337,0.114,0.000162,0.136,0.784,84.689,audio_features,5UD98Sz4F4Jl2mtUsRPnxS,spotify:track:5UD98Sz4F4Jl2mtUsRPnxS,https://api.spotify.com/v1/tracks/5UD98Sz4F4Jl2mtUsRPnxS,https://api.spotify.com/v1/audio-analysis/5UD98Sz4F4Jl2mtUsRPnxS,201200,4
265,0.661,0.433,1,-9.963,1,0.134,0.184,0.0343,0.0731,0.604,166.517,audio_features,4no5L40P5kscy5YwVlf3s3,spotify:track:4no5L40P5kscy5YwVlf3s3,https://api.spotify.com/v1/tracks/4no5L40P5kscy5YwVlf3s3,https://api.spotify.com/v1/audio-analysis/4no5L40P5kscy5YwVlf3s3,156973,3
266,0.682,0.678,7,-9.626,1,0.11,0.2,0.000163,0.109,0.517,175.18,audio_features,0STIV4K7EZkp2YHAyyu5em,spotify:track:0STIV4K7EZkp2YHAyyu5em,https://api.spotify.com/v1/tracks/0STIV4K7EZkp2YHAyyu5em,https://api.spotify.com/v1/audio-analysis/0STIV4K7EZkp2YHAyyu5em,231267,4
267,0.883,0.521,4,-6.845,1,0.309,0.229,0.0,0.0794,0.962,143.804,audio_features,28auprp3b9yjwPYmUxFxkR,spotify:track:28auprp3b9yjwPYmUxFxkR,https://api.spotify.com/v1/tracks/28auprp3b9yjwPYmUxFxkR,https://api.spotify.com/v1/audio-analysis/28auprp3b9yjwPYmUxFxkR,154333,4
268,0.673,0.346,0,-11.053,1,0.0428,0.286,0.0396,0.0994,0.469,85.128,audio_features,7eArTFXshH2FuzC6ZptVlD,spotify:track:7eArTFXshH2FuzC6ZptVlD,https://api.spotify.com/v1/tracks/7eArTFXshH2FuzC6ZptVlD,https://api.spotify.com/v1/audio-analysis/7eArTFXshH2FuzC6ZptVlD,210467,4
269,0.719,0.434,5,-9.359,1,0.0863,0.15,0.0,0.261,0.583,76.669,audio_features,4PfDS6wcDp7YvikkmbySak,spotify:track:4PfDS6wcDp7YvikkmbySak,https://api.spotify.com/v1/tracks/4PfDS6wcDp7YvikkmbySak,https://api.spotify.com/v1/audio-analysis/4PfDS6wcDp7YvikkmbySak,224693,4
270,0.801,0.435,10,-9.33,1,0.0448,0.184,0.0,0.0904,0.953,146.459,audio_features,6zsH33Xbm0gAtBTx9R2vP0,spotify:track:6zsH33Xbm0gAtBTx9R2vP0,https://api.spotify.com/v1/tracks/6zsH33Xbm0gAtBTx9R2vP0,https://api.spotify.com/v1/audio-analysis/6zsH33Xbm0gAtBTx9R2vP0,156787,4
271,0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.946,95.107,audio_features,1HGyhNaRUFEDBiVLbvtbL6,spotify:track:1HGyhNaRUFEDBiVLbvtbL6,https://api.spotify.com/v1/tracks/1HGyhNaRUFEDBiVLbvtbL6,https://api.spotify.com/v1/audio-analysis/1HGyhNaRUFEDBiVLbvtbL6,245000,4
272,0.641,0.278,1,-16.35,0,0.0702,0.176,1.59e-06,0.0993,0.666,75.995,audio_features,18W1OSSRFyBmGVfOfQ5Ixk,spotify:track:18W1OSSRFyBmGVfOfQ5Ixk,https://api.spotify.com/v1/tracks/18W1OSSRFyBmGVfOfQ5Ixk,https://api.spotify.com/v1/audio-analysis/18W1OSSRFyBmGVfOfQ5Ixk,319933,4
273,0.52,0.309,7,-10.708,1,0.0308,0.247,0.0,0.0985,0.822,97.567,audio_features,1GUcIBgJB2AX0Ex6J6SKXM,spotify:track:1GUcIBgJB2AX0Ex6J6SKXM,https://api.spotify.com/v1/tracks/1GUcIBgJB2AX0Ex6J6SKXM,https://api.spotify.com/v1/audio-analysis/1GUcIBgJB2AX0Ex6J6SKXM,165667,4
274,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.761,103.314,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
275,0.743,0.519,2,-7.969,1,0.171,0.534,3.34e-05,0.0917,0.641,83.323,audio_features,5uhpcQw9HfN4TMmYaAgxmh,spotify:track:5uhpcQw9HfN4TMmYaAgxmh,https://api.spotify.com/v1/tracks/5uhpcQw9HfN4TMmYaAgxmh,https://api.spotify.com/v1/audio-analysis/5uhpcQw9HfN4TMmYaAgxmh,152613,4
276,0.955,0.324,0,-15.105,1,0.211,0.181,0.05,0.0756,0.96,122.211,audio_features,6aC8NTVpetj62Ajixqzlsb,spotify:track:6aC8NTVpetj62Ajixqzlsb,https://api.spotify.com/v1/tracks/6aC8NTVpetj62Ajixqzlsb,https://api.spotify.com/v1/audio-analysis/6aC8NTVpetj62Ajixqzlsb,230053,4
277,0.786,0.803,0,-6.59,1,0.205,0.0294,0.0,0.224,0.949,173.029,audio_features,1nXTM2CVdaoCySSD5kgt3J,spotify:track:1nXTM2CVdaoCySSD5kgt3J,https://api.spotify.com/v1/tracks/1nXTM2CVdaoCySSD5kgt3J,https://api.spotify.com/v1/audio-analysis/1nXTM2CVdaoCySSD5kgt3J,229000,4
278,0.678,0.408,4,-13.888,1,0.0553,0.192,0.001,0.244,0.958,78.761,audio_features,0pINVERHACBcMBRzFoHysO,spotify:track:0pINVERHACBcMBRzFoHysO,https://api.spotify.com/v1/tracks/0pINVERHACBcMBRzFoHysO,https://api.spotify.com/v1/audio-analysis/0pINVERHACBcMBRzFoHysO,187533,4
279,0.754,0.777,3,-7.702,1,0.135,0.501,0.0,0.104,0.899,82.414,audio_features,6rbqfol1CfDGWiv5gvj5pn,spotify:track:6rbqfol1CfDGWiv5gvj5pn,https://api.spotify.com/v1/tracks/6rbqfol1CfDGWiv5gvj5pn,https://api.spotify.com/v1/audio-analysis/6rbqfol1CfDGWiv5gvj5pn,186600,4
280,0.897,0.558,5,-7.616,1,0.0537,0.224,0.000447,0.0808,0.854,126.686,audio_features,1RZ4boB60p2cIpv0CB38vB,spotify:track:1RZ4boB60p2cIpv0CB38vB,https://api.spotify.com/v1/tracks/1RZ4boB60p2cIpv0CB38vB,https://api.spotify.com/v1/audio-analysis/1RZ4boB60p2cIpv0CB38vB,224680,4
281,0.786,0.598,7,-5.518,1,0.191,0.329,2.6e-05,0.0612,0.882,147.225,audio_features,0Xf3chg0IH3ivgHfSRDImY,spotify:track:0Xf3chg0IH3ivgHfSRDImY,https://api.spotify.com/v1/tracks/0Xf3chg0IH3ivgHfSRDImY,https://api.spotify.com/v1/audio-analysis/0Xf3chg0IH3ivgHfSRDImY,154253,4
282,0.649,0.581,8,-12.161,1,0.0432,0.106,0.0,0.0321,0.984,148.887,audio_features,2GImcOxFZ0GP49rmPnPOjT,spotify:track:2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/tracks/2GImcOxFZ0GP49rmPnPOjT,https://api.spotify.com/v1/audio-analysis/2GImcOxFZ0GP49rmPnPOjT,173493,4
283,0.932,0.375,9,-11.135,0,0.144,0.0913,0.0521,0.0886,0.914,107.33,audio_features,4gukGozFOurNmDXZzgQHaP,spotify:track:4gukGozFOurNmDXZzgQHaP,https://api.spotify.com/v1/tracks/4gukGozFOurNmDXZzgQHaP,https://api.spotify.com/v1/audio-analysis/4gukGozFOurNmDXZzgQHaP,162467,4
284,0.109,0.314,2,-11.27,1,0.039,0.982,0.895,0.108,0.0557,172.773,audio_features,0mD1a7haZKdX9I0oPywrMb,spotify:track:0mD1a7haZKdX9I0oPywrMb,https://api.spotify.com/v1/tracks/0mD1a7haZKdX9I0oPywrMb,https://api.spotify.com/v1/audio-analysis/0mD1a7haZKdX9I0oPywrMb,289640,3
285,0.298,0.068,0,-22.769,1,0.0536,0.974,0.836,0.0988,0.126,108.633,audio_features,2kfeWxnFx8aur6rCMiEt8P,spotify:track:2kfeWxnFx8aur6rCMiEt8P,https://api.spotify.com/v1/tracks/2kfeWxnFx8aur6rCMiEt8P,https://api.spotify.com/v1/audio-analysis/2kfeWxnFx8aur6rCMiEt8P,185907,4
286,0.118,0.225,4,-13.396,0,0.0386,0.908,0.927,0.106,0.0696,82.929,audio_features,2aQzY0nN19VCBVxMLHkKKv,spotify:track:2aQzY0nN19VCBVxMLHkKKv,https://api.spotify.com/v1/tracks/2aQzY0nN19VCBVxMLHkKKv,https://api.spotify.com/v1/audio-analysis/2aQzY0nN19VCBVxMLHkKKv,340000,4
287,0.442,0.0308,10,-31.126,1,0.0427,0.992,0.947,0.0884,0.25,69.936,audio_features,1d5LAp0PajJqgx15HTbmL1,spotify:track:1d5LAp0PajJqgx15HTbmL1,https://api.spotify.com/v1/tracks/1d5LAp0PajJqgx15HTbmL1,https://api.spotify.com/v1/audio-analysis/1d5LAp0PajJqgx15HTbmL1,112070,3
288,0.287,0.146,2,-23.095,1,0.0415,0.974,0.872,0.101,0.275,142.246,audio_features,2f7TQdkEPquwvmVh3d0ipw,spotify:track:2f7TQdkEPquwvmVh3d0ipw,https://api.spotify.com/v1/tracks/2f7TQdkEPquwvmVh3d0ipw,https://api.spotify.com/v1/audio-analysis/2f7TQdkEPquwvmVh3d0ipw,305899,4
289,0.203,0.294,2,-10.496,0,0.0343,0.946,0.881,0.0723,0.146,76.607,audio_features,3u5mc9EDUNn1hjtmbc4F2d,spotify:track:3u5mc9EDUNn1hjtmbc4F2d,https://api.spotify.com/v1/tracks/3u5mc9EDUNn1hjtmbc4F2d,https://api.spotify.com/v1/audio-analysis/3u5mc9EDUNn1hjtmbc4F2d,212733,4
290,0.0694,0.00525,3,-35.45,1,0.0482,0.972,0.00751,0.0739,0.036,73.566,audio_features,1d1FNmfO3dFlH8873yNFX3,spotify:track:1d1FNmfO3dFlH8873yNFX3,https://api.spotify.com/v1/tracks/1d1FNmfO3dFlH8873yNFX3,https://api.spotify.com/v1/audio-analysis/1d1FNmfO3dFlH8873yNFX3,179360,4
291,0.152,0.0195,4,-24.946,1,0.0395,0.99,0.944,0.0676,0.0906,143.978,audio_features,6DV5mwk2kZw6GiDR2XUsjP,spotify:track:6DV5mwk2kZw6GiDR2XUsjP,https://api.spotify.com/v1/tracks/6DV5mwk2kZw6GiDR2XUsjP,https://api.spotify.com/v1/audio-analysis/6DV5mwk2kZw6GiDR2XUsjP,262413,3
292,0.0975,0.0077,9,-34.135,0,0.0471,0.988,0.83,0.0603,0.0989,87.152,audio_features,0rFdP3ZfwsUajBLUuex0Kb,spotify:track:0rFdP3ZfwsUajBLUuex0Kb,https://api.spotify.com/v1/tracks/0rFdP3ZfwsUajBLUuex0Kb,https://api.spotify.com/v1/audio-analysis/0rFdP3ZfwsUajBLUuex0Kb,190813,4
293,0.15,0.211,0,-13.303,0,0.0347,0.906,0.738,0.118,0.0564,174.342,audio_features,5nkN5oQs0qDQ0vRFZlH1dS,spotify:track:5nkN5oQs0qDQ0vRFZlH1dS,https://api.spotify.com/v1/tracks/5nkN5oQs0qDQ0vRFZlH1dS,https://api.spotify.com/v1/audio-analysis/5nkN5oQs0qDQ0vRFZlH1dS,305813,3
294,0.116,0.0011,2,-39.982,1,0.0544,0.988,0.227,0.0991,0.0387,70.332,audio_features,2ZrF3UfwS50CKE8jQQVjWj,spotify:track:2ZrF3UfwS50CKE8jQQVjWj,https://api.spotify.com/v1/tracks/2ZrF3UfwS50CKE8jQQVjWj,https://api.spotify.com/v1/audio-analysis/2ZrF3UfwS50CKE8jQQVjWj,255960,3
295,0.389,0.0357,7,-25.075,1,0.0558,0.994,0.926,0.0785,0.31,141.252,audio_features,1eDy2A3euqy3axIdoKgQd5,spotify:track:1eDy2A3euqy3axIdoKgQd5,https://api.spotify.com/v1/tracks/1eDy2A3euqy3axIdoKgQd5,https://api.spotify.com/v1/audio-analysis/1eDy2A3euqy3axIdoKgQd5,264053,4
296,0.164,0.0963,2,-25.503,0,0.0528,0.966,0.976,0.134,0.0727,71.404,audio_features,4qg7uptMkSHq8uatbgcP37,spotify:track:4qg7uptMkSHq8uatbgcP37,https://api.spotify.com/v1/tracks/4qg7uptMkSHq8uatbgcP37,https://api.spotify.com/v1/audio-analysis/4qg7uptMkSHq8uatbgcP37,207107,4
297,0.33,0.00274,2,-37.342,0,0.0617,0.992,0.908,0.0668,0.188,61.088,audio_features,1ThKqYwGxzcxIrYsjfVr85,spotify:track:1ThKqYwGxzcxIrYsjfVr85,https://api.spotify.com/v1/tracks/1ThKqYwGxzcxIrYsjfVr85,https://api.spotify.com/v1/audio-analysis/1ThKqYwGxzcxIrYsjfVr85,143532,4
298,0.119,0.0401,2,-25.419,0,0.0346,0.995,0.924,0.0902,0.11,86.82,audio_features,56i4MBbcPhYBvn4yc76m20,spotify:track:56i4MBbcPhYBvn4yc76m20,https://api.spotify.com/v1/tracks/56i4MBbcPhYBvn4yc76m20,https://api.spotify.com/v1/audio-analysis/56i4MBbcPhYBvn4yc76m20,226333,4
299,0.296,0.0644,7,-22.715,0,0.0405,0.994,0.879,0.0748,0.354,79.031,audio_features,5nFCdayR5pAEVvQw7ZAIuQ,spotify:track:5nFCdayR5pAEVvQw7ZAIuQ,https://api.spotify.com/v1/tracks/5nFCdayR5pAEVvQw7ZAIuQ,https://api.spotify.com/v1/audio-analysis/5nFCdayR5pAEVvQw7ZAIuQ,125200,4
300,0.0921,0.0183,7,-31.858,1,0.0513,0.942,0.94,0.195,0.039,166.979,audio_features,3JdD9wqvohYMjK6BmEHtTP,spotify:track:3JdD9wqvohYMjK6BmEHtTP,https://api.spotify.com/v1/tracks/3JdD9wqvohYMjK6BmEHtTP,https://api.spotify.com/v1/audio-analysis/3JdD9wqvohYMjK6BmEHtTP,172120,3
301,0.167,0.0138,5,-34.11,1,0.0461,0.904,0.837,0.0968,0.0649,96.617,audio_features,2Y9DRm38cPNvXQn1sJ8Tnw,spotify:track:2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/tracks/2Y9DRm38cPNvXQn1sJ8Tnw,https://api.spotify.com/v1/audio-analysis/2Y9DRm38cPNvXQn1sJ8Tnw,78067,4
302,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858,audio_features,123zFAGx0F5ScgrLrCWGDX,spotify:track:123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/tracks/123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/audio-analysis/123zFAGx0F5ScgrLrCWGDX,156573,4
303,0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,audio_features,04eShjKTWijeJJqGnhxpYK,spotify:track:04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/tracks/04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK,200360,3
304,0.0833,0.0563,2,-25.133,0,0.0434,0.953,0.946,0.103,0.0312,84.274,audio_features,4xHbkUbHmg9UGfjTDInskU,spotify:track:4xHbkUbHmg9UGfjTDInskU,https://api.spotify.com/v1/tracks/4xHbkUbHmg9UGfjTDInskU,https://api.spotify.com/v1/audio-analysis/4xHbkUbHmg9UGfjTDInskU,328709,3
305,0.336,0.173,11,-14.492,0,0.0477,0.99,0.927,0.076,0.0374,118.564,audio_features,7yUukIX492jvLR85xYQkvc,spotify:track:7yUukIX492jvLR85xYQkvc,https://api.spotify.com/v1/tracks/7yUukIX492jvLR85xYQkvc,https://api.spotify.com/v1/audio-analysis/7yUukIX492jvLR85xYQkvc,332360,3
306,0.253,0.233,2,-16.717,1,0.0423,0.894,0.389,0.104,0.0904,87.729,audio_features,3mAZgCQgEEjvlojjbjy7up,spotify:track:3mAZgCQgEEjvlojjbjy7up,https://api.spotify.com/v1/tracks/3mAZgCQgEEjvlojjbjy7up,https://api.spotify.com/v1/audio-analysis/3mAZgCQgEEjvlojjbjy7up,244453,4
307,0.185,0.0244,2,-21.267,0,0.0405,0.974,0.902,0.0768,0.0332,120.597,audio_features,1zPLpeOx6Xl7r7zeEtvOb0,spotify:track:1zPLpeOx6Xl7r7zeEtvOb0,https://api.spotify.com/v1/tracks/1zPLpeOx6Xl7r7zeEtvOb0,https://api.spotify.com/v1/audio-analysis/1zPLpeOx6Xl7r7zeEtvOb0,189693,3
308,0.226,0.00987,9,-23.146,0,0.0354,0.982,0.902,0.0742,0.231,76.365,audio_features,2gqSse5NXNCpk898aExGqT,spotify:track:2gqSse5NXNCpk898aExGqT,https://api.spotify.com/v1/tracks/2gqSse5NXNCpk898aExGqT,https://api.spotify.com/v1/audio-analysis/2gqSse5NXNCpk898aExGqT,250933,4
309,0.16,0.0152,4,-32.317,1,0.0373,0.96,0.879,0.0836,0.0775,165.515,audio_features,5a069CxLppfx9HfXLtT6RU,spotify:track:5a069CxLppfx9HfXLtT6RU,https://api.spotify.com/v1/tracks/5a069CxLppfx9HfXLtT6RU,https://api.spotify.com/v1/audio-analysis/5a069CxLppfx9HfXLtT6RU,178909,3
310,0.486,0.0188,9,-30.926,0,0.0444,0.994,0.891,0.0726,0.252,61.54,audio_features,4XEPDFYjEhPsnx8eMCkPSL,spotify:track:4XEPDFYjEhPsnx8eMCkPSL,https://api.spotify.com/v1/tracks/4XEPDFYjEhPsnx8eMCkPSL,https://api.spotify.com/v1/audio-analysis/4XEPDFYjEhPsnx8eMCkPSL,175197,4
311,0.224,0.0727,5,-24.262,1,0.052,0.991,0.879,0.115,0.0888,213.836,audio_features,32bhF1JXHheZaejBiK9AOo,spotify:track:32bhF1JXHheZaejBiK9AOo,https://api.spotify.com/v1/tracks/32bhF1JXHheZaejBiK9AOo,https://api.spotify.com/v1/audio-analysis/32bhF1JXHheZaejBiK9AOo,122861,4
312,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,audio_features,3DNRdudZ2SstnDCVKFdXxG,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427,3
313,0.236,0.0851,2,-21.154,0,0.0532,0.878,0.435,0.311,0.0869,111.491,audio_features,3etJfG58ulqDBqjih4kExx,spotify:track:3etJfG58ulqDBqjih4kExx,https://api.spotify.com/v1/tracks/3etJfG58ulqDBqjih4kExx,https://api.spotify.com/v1/audio-analysis/3etJfG58ulqDBqjih4kExx,112440,5
314,0.209,0.00299,2,-33.974,1,0.0491,0.992,0.955,0.104,0.039,66.685,audio_features,4b59u2E74KcDuyHCRBkf5v,spotify:track:4b59u2E74KcDuyHCRBkf5v,https://api.spotify.com/v1/tracks/4b59u2E74KcDuyHCRBkf5v,https://api.spotify.com/v1/audio-analysis/4b59u2E74KcDuyHCRBkf5v,442172,3
315,0.13,0.31,5,-10.116,1,0.043,0.986,0.861,0.124,0.0684,178.872,audio_features,6Eh85OEKCNqWYnvwCUAjvi,spotify:track:6Eh85OEKCNqWYnvwCUAjvi,https://api.spotify.com/v1/tracks/6Eh85OEKCNqWYnvwCUAjvi,https://api.spotify.com/v1/audio-analysis/6Eh85OEKCNqWYnvwCUAjvi,443907,3
316,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,audio_features,1upQiytDIEZfl9ItruoXuC,spotify:track:1upQiytDIEZfl9ItruoXuC,https://api.spotify.com/v1/tracks/1upQiytDIEZfl9ItruoXuC,https://api.spotify.com/v1/audio-analysis/1upQiytDIEZfl9ItruoXuC,207267,3
317,0.252,0.0578,1,-26.184,1,0.0518,0.953,0.0163,0.0721,0.0391,108.013,audio_features,1BbQIyPnuhVIlJEqPcY3Ug,spotify:track:1BbQIyPnuhVIlJEqPcY3Ug,https://api.spotify.com/v1/tracks/1BbQIyPnuhVIlJEqPcY3Ug,https://api.spotify.com/v1/audio-analysis/1BbQIyPnuhVIlJEqPcY3Ug,141707,4
318,0.302,0.043,0,-26.124,1,0.0297,0.906,0.879,0.0875,0.186,96.779,audio_features,4RCllHzuJX9PaV7kNHxmu0,spotify:track:4RCllHzuJX9PaV7kNHxmu0,https://api.spotify.com/v1/tracks/4RCllHzuJX9PaV7kNHxmu0,https://api.spotify.com/v1/audio-analysis/4RCllHzuJX9PaV7kNHxmu0,377560,4
319,0.355,0.0301,7,-26.667,1,0.0408,0.994,0.87,0.115,0.249,94.386,audio_features,5T4Hdj3kA2GARqByygGn28,spotify:track:5T4Hdj3kA2GARqByygGn28,https://api.spotify.com/v1/tracks/5T4Hdj3kA2GARqByygGn28,https://api.spotify.com/v1/audio-analysis/5T4Hdj3kA2GARqByygGn28,150837,4
320,0.164,0.0185,3,-30.778,0,0.0412,0.988,0.888,0.0801,0.078,86.65,audio_features,5a0nC0tGDJBpGMZu3PeekY,spotify:track:5a0nC0tGDJBpGMZu3PeekY,https://api.spotify.com/v1/tracks/5a0nC0tGDJBpGMZu3PeekY,https://api.spotify.com/v1/audio-analysis/5a0nC0tGDJBpGMZu3PeekY,157067,4
321,0.458,0.00493,11,-32.958,1,0.0498,0.995,0.965,0.0674,0.0717,136.549,audio_features,7bAN5DH2H17rt4x3dTid0R,spotify:track:7bAN5DH2H17rt4x3dTid0R,https://api.spotify.com/v1/tracks/7bAN5DH2H17rt4x3dTid0R,https://api.spotify.com/v1/audio-analysis/7bAN5DH2H17rt4x3dTid0R,146880,1
322,0.377,0.0419,0,-34.088,1,0.0479,0.983,0.957,0.102,0.0609,64.906,audio_features,2JkkgiaRwJ3RgIzNyKa5rQ,spotify:track:2JkkgiaRwJ3RgIzNyKa5rQ,https://api.spotify.com/v1/tracks/2JkkgiaRwJ3RgIzNyKa5rQ,https://api.spotify.com/v1/audio-analysis/2JkkgiaRwJ3RgIzNyKa5rQ,179394,4
323,0.168,0.475,2,-5.732,1,0.0349,0.911,0.929,0.124,0.0523,98.286,audio_features,6NsZucPvDbyARfXLgTpY9u,spotify:track:6NsZucPvDbyARfXLgTpY9u,https://api.spotify.com/v1/tracks/6NsZucPvDbyARfXLgTpY9u,https://api.spotify.com/v1/audio-analysis/6NsZucPvDbyARfXLgTpY9u,177960,4
324,0.158,0.0122,7,-27.822,0,0.0458,0.927,0.829,0.0874,0.0394,106.244,audio_features,7oGaoWA4jzX48NmXZ4tWOd,spotify:track:7oGaoWA4jzX48NmXZ4tWOd,https://api.spotify.com/v1/tracks/7oGaoWA4jzX48NmXZ4tWOd,https://api.spotify.com/v1/audio-analysis/7oGaoWA4jzX48NmXZ4tWOd,314387,3
325,0.354,0.0179,1,-24.846,1,0.0385,0.982,0.906,0.0831,0.0381,61.202,audio_features,1EGFCxKCQ3isMnlPzEW8G1,spotify:track:1EGFCxKCQ3isMnlPzEW8G1,https://api.spotify.com/v1/tracks/1EGFCxKCQ3isMnlPzEW8G1,https://api.spotify.com/v1/audio-analysis/1EGFCxKCQ3isMnlPzEW8G1,334053,4
326,0.146,0.00849,0,-36.382,0,0.0384,0.97,0.932,0.101,0.0389,77.324,audio_features,4G9nvquG9wJNTnBeuJ1Pbp,spotify:track:4G9nvquG9wJNTnBeuJ1Pbp,https://api.spotify.com/v1/tracks/4G9nvquG9wJNTnBeuJ1Pbp,https://api.spotify.com/v1/audio-analysis/4G9nvquG9wJNTnBeuJ1Pbp,413480,4
327,0.372,0.00554,7,-31.798,1,0.0535,0.995,0.837,0.0648,0.0678,58.292,audio_features,4g6sngIRTS7rp63BFv4z4Z,spotify:track:4g6sngIRTS7rp63BFv4z4Z,https://api.spotify.com/v1/tracks/4g6sngIRTS7rp63BFv4z4Z,https://api.spotify.com/v1/audio-analysis/4g6sngIRTS7rp63BFv4z4Z,199097,4
328,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,audio_features,3Dgmyz32dxvtxvUTPS0CUI,spotify:track:3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/tracks/3Dgmyz32dxvtxvUTPS0CUI,https://api.spotify.com/v1/audio-analysis/3Dgmyz32dxvtxvUTPS0CUI,112353,1
